#,Date,Bitcoin,BTC,Blockchain,Cryptocurrency,Iota
6268,17-11-16 3:59,73,72,74,71,63
6269,17-11-16 4:59,72,68,72,71,73
6270,17-11-16 5:59,73,66,65,66,69
6271,17-11-16 6:57,77,62,67,55,77
6272,17-11-16 7:59,76,58,68,54,75
6273,17-11-16 8:59,81,56,66,59,84
6274,17-11-16 9:59,77,56,65,67,71
6275,17-11-16 10:59,84,55,69,67,79
6276,17-11-16 11:59,81,57,71,60,76
6277,17-11-16 12:58,84,55,62,80,84
6278,17-11-16 13:58,80,55,64,66,77
6279,17-11-16 14:59,78,62,62,65,100
6280,17-11-16 15:59,79,63,69,70,97
6281,17-11-16 16:59,83,68,70,69,82
6282,17-11-16 17:59,80,75,78,85,81
6283,17-11-16 18:59,84,79,85,91,70
6284,17-11-16 19:59,82,82,92,76,51
6285,17-11-16 20:56,77,80,97,89,57
6286,17-11-16 21:59,73,83,100,86,45
6287,17-11-16 22:59,72,74,92,80,40
6288,17-11-16 23:59,74,75,89,61,46
6289,18-11-16 0:58,72,72,79,60,42
6290,18-11-16 1:59,75,76,81,60,47
6291,18-11-16 2:57,86,77,78,65,48
6292,18-11-16 3:59,80,74,81,73,62
6293,18-11-16 4:58,80,74,76,58,54
6294,18-11-16 5:57,79,66,73,67,60
6295,18-11-16 6:59,81,68,67,64,72
6296,18-11-16 7:56,84,64,64,68,66
6297,18-11-16 8:59,90,67,63,62,83
6298,18-11-16 9:54,91,62,65,53,68
6299,18-11-16 10:59,95,66,71,67,76
6300,18-11-16 11:58,93,62,74,72,78
6301,18-11-16 12:58,93,65,57,67,69
6302,18-11-16 13:59,95,66,64,61,78
6303,18-11-16 14:59,93,72,63,63,73
6304,18-11-16 15:58,92,75,64,60,95
6305,18-11-16 16:59,92,84,62,54,71
6306,18-11-16 17:59,96,83,68,92,77
6307,18-11-16 18:58,100,94,64,71,67
6308,18-11-16 19:59,93,99,77,100,53
6309,18-11-16 20:59,94,100,80,85,39
6310,18-11-16 21:59,92,93,92,92,49
6311,18-11-16 22:59,86,90,96,64,42
6312,18-11-16 23:55,86,84,87,86,35
6313,19-11-16 0:55,82,78,81,59,36
6314,19-11-16 1:58,84,79,78,86,40
6315,19-11-16 2:41,84,73,75,81,50
6316,19-11-16 3:53,83,73,73,63,59
6317,19-11-16 4:53,81,74,77,68,77
6318,19-11-16 5:51,82,74,73,58,70
6319,19-11-16 6:57,84,69,63,53,69
6320,19-11-16 7:57,85,65,61,65,75
6321,19-11-16 8:57,84,58,63,71,73
6322,19-11-16 9:57,90,60,57,63,71
6323,19-11-16 10:58,89,58,67,53,66
6324,19-11-16 11:59,89,61,64,72,77
6325,19-11-16 12:57,90,61,53,57,72
6326,19-11-16 13:59,86,67,54,54,76
6327,19-11-16 14:59,84,63,57,48,87
6328,19-11-16 15:59,87,69,57,77,83
6329,19-11-16 16:57,86,79,55,89,77
6330,19-11-16 17:59,90,82,59,85,80
6331,19-11-16 18:58,85,87,61,68,72
6332,19-11-16 19:57,86,98,66,77,52
6333,19-11-16 20:58,81,91,74,88,54
6334,19-11-16 21:59,78,89,84,74,34
6335,19-11-16 22:55,84,85,82,71,34
6336,19-11-16 23:58,84,83,81,67,38
6337,20-11-16 0:58,80,82,69,74,35
6338,20-11-16 1:55,80,80,68,69,33
6339,20-11-16 2:57,80,78,64,69,55
6340,20-11-16 3:55,82,76,70,50,63
6341,20-11-16 4:47,82,79,68,67,59
6342,20-11-16 5:58,82,71,62,50,64
6343,20-11-16 6:53,82,67,61,52,66
6344,20-11-16 7:57,82,65,59,59,68
6345,20-11-16 8:59,78,62,59,65,58
6346,20-11-16 9:58,87,59,53,67,67
6347,20-11-16 10:54,88,63,57,68,74
6348,20-11-16 11:55,86,60,52,61,68
6349,20-11-16 12:50,89,63,45,62,65
6350,20-11-16 13:59,88,58,36,61,85
6351,20-11-16 14:59,85,66,39,61,71
6352,20-11-16 15:59,87,67,38,46,82
6353,20-11-16 16:59,86,73,41,58,66
6354,20-11-16 17:59,83,80,44,67,83
6355,20-11-16 18:59,84,78,47,98,55
6356,20-11-16 19:59,81,90,50,88,59
6357,20-11-16 20:59,79,89,51,75,32
6358,20-11-16 21:59,80,88,49,92,40
6359,20-11-16 22:59,80,82,53,82,44
6360,20-11-16 23:57,79,79,50,80,28
6361,21-11-16 0:57,74,81,49,58,27
6362,21-11-16 1:59,73,75,44,66,33
6363,21-11-16 2:58,72,69,43,57,39
6364,21-11-16 3:59,75,71,48,65,42
6365,21-11-16 4:59,74,64,46,63,36
6366,21-11-16 5:55,72,64,45,57,47
6367,21-11-16 6:58,75,61,45,77,53
6368,21-11-16 7:58,78,61,51,62,60
6369,21-11-16 8:59,76,58,41,62,54
6370,21-11-16 9:59,79,53,45,70,51
6371,21-11-16 10:59,83,57,45,62,61
6372,21-11-16 11:59,86,57,43,68,66
6373,21-11-16 12:56,88,57,43,60,66
6374,21-11-16 13:59,83,60,38,63,53
6375,21-11-16 14:58,82,57,42,69,66
6376,21-11-16 15:59,81,62,37,57,75
6377,21-11-16 16:59,83,68,35,86,64
6378,21-11-16 17:59,92,76,41,71,69
6379,21-11-16 18:58,84,75,38,73,54
6380,21-11-16 19:57,82,79,41,96,48
6381,21-11-16 20:58,77,80,46,84,49
6382,21-11-16 21:59,74,76,48,50,39
6383,21-11-16 22:58,74,74,48,69,29
6384,21-11-16 23:59,73,70,51,66,34
6385,22-11-16 0:59,72,66,49,74,33
6386,22-11-16 1:58,70,66,47,71,31
6387,22-11-16 2:59,74,67,52,65,40
6388,22-11-16 3:59,76,64,52,55,36
6389,22-11-16 4:58,75,66,52,65,48
6390,22-11-16 5:57,78,60,52,64,35
6391,22-11-16 6:59,78,58,45,58,46
6392,22-11-16 7:58,81,55,45,69,50
6393,22-11-16 8:59,81,55,49,65,58
6394,22-11-16 9:59,80,50,46,71,60
6395,22-11-16 10:58,82,54,53,63,69
6396,22-11-16 11:58,84,57,49,87,58
6397,22-11-16 12:59,85,57,44,64,75
6398,22-11-16 13:59,83,66,48,50,75
6399,22-11-16 14:59,84,63,52,48,77
6400,22-11-16 15:59,84,67,56,64,79
6401,22-11-16 16:59,83,66,53,86,75
6402,22-11-16 17:59,84,74,58,94,84
6403,22-11-16 18:59,87,81,65,83,61
6404,22-11-16 19:59,81,86,72,85,59
6405,22-11-16 20:59,77,82,73,75,42
6406,22-11-16 21:59,77,82,88,84,45
6407,22-11-16 22:58,80,79,86,75,41
6408,22-11-16 23:59,78,79,81,65,41
6409,23-11-16 0:59,76,75,73,75,31
6410,23-11-16 1:58,76,74,74,65,33
6411,23-11-16 2:59,78,71,76,69,47
6412,23-11-16 3:59,74,72,81,60,61
6413,23-11-16 4:59,78,69,82,78,59
6414,23-11-16 5:57,82,67,81,55,57
6415,23-11-16 6:58,80,68,65,68,63
6416,23-11-16 7:54,81,63,67,68,71
6417,23-11-16 8:58,80,60,69,56,73
6418,23-11-16 9:57,85,61,69,65,70
6419,23-11-16 10:56,85,63,68,57,72
6420,23-11-16 11:58,86,62,73,61,83
6421,23-11-16 12:56,85,62,66,56,75
6422,23-11-16 13:56,86,62,63,66,78
6423,23-11-16 14:59,90,66,64,60,87
6424,23-11-16 15:59,89,66,61,65,93
6425,23-11-16 16:59,89,72,63,61,95
6426,23-11-16 17:59,88,80,62,86,85
6427,23-11-16 18:58,94,83,64,72,100
6428,23-11-16 19:59,94,87,72,85,55
6429,23-11-16 20:59,89,86,81,83,61
6430,23-11-16 21:58,87,89,83,75,55
6431,23-11-16 22:53,85,90,93,83,46
6432,23-11-16 23:59,86,91,94,75,51
6433,24-11-16 0:58,82,85,95,100,50
6434,24-11-16 1:57,84,78,82,64,50
6435,24-11-16 2:59,83,76,77,73,50
6436,24-11-16 3:59,81,81,87,56,53
6437,24-11-16 4:59,85,74,89,67,65
6438,24-11-16 5:58,85,73,88,73,66
6439,24-11-16 6:56,86,71,81,56,81
6440,24-11-16 7:58,84,75,72,58,76
6441,24-11-16 8:59,89,70,69,61,73
6442,24-11-16 9:57,90,65,68,64,76
6443,24-11-16 10:59,92,66,71,61,73
6444,24-11-16 11:59,95,65,77,58,74
6445,24-11-16 12:55,100,65,69,59,70
6446,24-11-16 13:59,98,65,63,63,72
6447,24-11-16 14:59,94,66,63,77,87
6448,24-11-16 15:59,91,73,63,51,72
6449,24-11-16 16:59,90,83,66,65,82
6450,24-11-16 17:59,91,79,63,80,67
6451,24-11-16 18:59,95,85,62,74,83
6452,24-11-16 19:57,92,82,70,80,70
6453,24-11-16 20:59,90,89,77,62,49
6454,24-11-16 21:59,87,94,83,77,42
6455,24-11-16 22:58,83,90,94,69,48
6456,24-11-16 23:56,83,86,92,62,41
6457,25-11-16 0:58,82,80,90,61,41
6458,25-11-16 1:59,81,84,78,64,37
6459,25-11-16 2:57,80,80,79,78,40
6460,25-11-16 3:57,80,76,77,59,46
6461,25-11-16 4:59,85,75,82,57,61
6462,25-11-16 5:53,82,76,82,49,62
6463,25-11-16 6:59,83,72,77,55,54
6464,25-11-16 7:59,81,68,64,41,60
6465,25-11-16 8:58,80,63,63,45,67
6466,25-11-16 9:59,82,64,59,46,62
6467,25-11-16 10:59,84,58,57,50,67
6468,25-11-16 11:59,86,63,63,54,62
6469,25-11-16 12:58,90,64,64,68,78
6470,25-11-16 13:59,89,62,54,66,74
6471,25-11-16 14:59,84,67,61,71,69
6472,25-11-16 15:58,90,70,58,50,79
6473,25-11-16 16:59,88,74,60,58,65
6474,25-11-16 17:59,92,74,54,72,49
6475,25-11-16 18:58,90,82,58,51,51
6476,25-11-16 19:59,91,80,66,70,71
6477,25-11-16 20:59,87,92,80,78,55
6478,25-11-16 21:55,83,91,83,67,43
6479,25-11-16 22:58,89,88,90,74,47
6480,25-11-16 23:56,83,88,100,75,42
6481,26-11-16 0:58,80,84,91,58,50
6482,26-11-16 1:51,81,81,76,63,39
6483,26-11-16 2:53,80,82,82,65,42
6484,26-11-16 3:59,78,75,72,62,51
6485,26-11-16 4:59,83,76,71,42,60
6486,26-11-16 5:58,86,74,70,52,53
6487,26-11-16 6:58,99,76,70,40,58
6488,26-11-16 7:59,81,66,56,69,58
6489,26-11-16 8:50,81,66,52,59,47
6490,26-11-16 9:59,83,63,55,59,61
6491,26-11-16 10:59,86,62,56,64,62
6492,26-11-16 11:59,84,66,51,47,56
6493,26-11-16 12:58,86,61,49,55,59
6494,26-11-16 13:59,87,58,48,55,69
6495,26-11-16 14:59,87,66,48,47,52
6496,26-11-16 15:59,91,69,41,50,62
6497,26-11-16 16:59,84,73,51,54,66
6498,26-11-16 17:59,85,80,55,53,73
6499,26-11-16 18:57,87,78,51,64,53
6500,26-11-16 19:58,89,84,65,51,62
6501,26-11-16 20:53,83,92,71,81,54
6502,26-11-16 21:59,81,98,74,84,50
6503,26-11-16 22:56,81,91,79,75,40
6504,26-11-16 23:59,78,100,87,72,40
6505,27-11-16 0:47,80,89,76,74,51
6506,27-11-16 1:59,80,89,68,54,50
6507,27-11-16 2:59,76,82,68,56,41
6508,27-11-16 3:59,76,79,73,63,51
6509,27-11-16 4:58,78,81,66,53,54
6510,27-11-16 5:58,79,87,64,59,50
6511,27-11-16 6:56,78,86,53,57,59
6512,27-11-16 7:58,79,74,49,42,53
6513,27-11-16 8:58,80,76,48,60,54
6514,27-11-16 9:58,80,69,49,52,48
6515,27-11-16 10:59,80,66,44,58,61
6516,27-11-16 11:58,85,61,46,56,81
6517,27-11-16 12:59,86,58,48,48,64
6518,27-11-16 13:57,85,59,50,51,72
6519,27-11-16 14:59,81,60,43,42,83
6520,27-11-16 15:57,82,64,37,47,70
6521,27-11-16 16:56,80,70,42,36,79
6522,27-11-16 17:58,83,72,36,62,69
6523,27-11-16 18:57,79,76,41,77,71
6524,27-11-16 19:56,83,81,44,74,75
6525,27-11-16 20:59,86,89,49,78,65
6526,27-11-16 21:59,83,95,48,72,62
6527,27-11-16 22:59,76,89,53,55,44
6528,27-11-16 23:59,78,85,50,58,40
6529,28-11-16 0:57,78,85,51,62,45
6530,28-11-16 1:59,73,81,46,69,36
6531,28-11-16 2:59,81,72,55,56,43
6532,28-11-16 3:59,77,79,48,75,33
6533,28-11-16 4:59,75,72,47,62,48
6534,28-11-16 5:48,77,72,43,52,46
6535,28-11-16 6:58,77,67,44,57,60
6536,28-11-16 7:58,74,65,37,47,58
6537,28-11-16 8:59,73,61,39,43,61
6538,28-11-16 9:55,79,57,41,47,53
6539,28-11-16 10:59,95,58,44,62,61
6540,28-11-16 11:58,81,57,44,50,68
6541,28-11-16 12:59,85,55,43,48,59
6542,28-11-16 13:59,85,61,38,71,72
6543,28-11-16 14:59,83,56,38,66,62
6544,28-11-16 15:59,82,61,38,58,54
6545,28-11-16 16:59,80,64,36,42,67
6546,28-11-16 17:56,83,70,37,53,75
6547,28-11-16 18:58,79,70,42,54,76
6548,28-11-16 19:59,85,77,43,65,62
6549,28-11-16 20:59,89,79,45,72,63
6550,28-11-16 21:59,90,85,48,49,59
6551,28-11-16 22:56,77,83,48,55,50
6552,28-11-16 23:57,76,74,50,64,47
6553,29-11-16 0:55,75,76,46,50,47
6554,29-11-16 1:59,73,70,51,57,41
6555,29-11-16 2:59,75,72,47,66,40
6556,29-11-16 3:58,75,68,49,70,47
6557,29-11-16 4:59,76,66,48,66,50
6558,29-11-16 5:45,76,62,47,68,55
6559,29-11-16 6:59,79,60,45,48,58
6560,29-11-16 7:55,78,60,46,60,59
6561,29-11-16 8:59,75,54,47,54,63
6562,29-11-16 9:58,78,58,44,65,68
6563,29-11-16 10:59,81,54,47,70,63
6564,29-11-16 11:59,78,58,50,53,54
6565,29-11-16 12:59,87,54,52,55,78
6566,29-11-16 13:59,88,56,46,53,80
6567,29-11-16 14:59,80,63,47,45,79
6568,29-11-16 15:59,85,69,53,47,84
6569,29-11-16 16:59,82,69,46,57,73
6570,29-11-16 17:59,85,74,54,63,71
6571,29-11-16 18:59,82,81,53,64,74
6572,29-11-16 19:59,88,88,63,72,69
6573,29-11-16 20:57,86,90,67,89,73
6574,29-11-16 21:59,86,90,73,79,54
6575,29-11-16 22:58,82,89,81,68,52
6576,29-11-16 23:59,85,85,83,75,50
6577,30-11-16 0:59,83,84,80,74,51
6578,30-11-16 1:59,83,82,70,79,43
6579,30-11-16 2:59,81,78,69,65,40
6580,30-11-16 3:56,79,76,72,63,62
6581,30-11-16 4:58,82,75,71,70,78
6582,30-11-16 5:59,81,73,70,67,76
6583,30-11-16 6:58,81,69,70,66,83
6584,30-11-16 7:59,85,64,61,53,91
6585,30-11-16 8:59,88,64,58,52,82
6586,30-11-16 9:59,83,61,58,55,83
6587,30-11-16 10:58,85,61,63,59,98
6588,30-11-16 11:59,90,61,65,69,100
6589,30-11-16 12:59,89,64,63,79,91
6590,30-11-16 13:59,96,64,56,71,95
6591,30-11-16 14:59,91,68,51,66,98
6592,30-11-16 15:58,79,67,50,70,81
6593,30-11-16 16:59,75,64,56,68,87
6594,30-11-16 17:58,79,75,61,42,65
6595,30-11-16 18:59,84,79,55,77,80
6596,30-11-16 19:59,87,82,58,84,71
6597,30-11-16 20:59,83,87,67,78,64
6598,30-11-16 21:56,84,90,75,85,66
6599,30-11-16 22:59,78,92,86,81,51
6600,30-11-16 23:56,76,90,91,73,44
6601,1/12/2016 0:58,76,79,89,77,41
6602,1/12/2016 1:57,81,80,87,85,38
6603,1/12/2016 2:53,74,71,79,86,34
6604,1/12/2016 3:59,71,78,68,56,33
6605,1/12/2016 4:59,71,75,70,66,47
6606,1/12/2016 5:58,72,69,71,74,55
6607,1/12/2016 6:58,72,73,73,78,62
6608,1/12/2016 7:55,74,69,68,65,68
6609,1/12/2016 8:58,72,67,61,58,77
6610,1/12/2016 9:59,74,62,61,67,67
6611,1/12/2016 10:59,73,57,62,67,69
6612,1/12/2016 11:59,74,59,67,65,69
6613,1/12/2016 12:59,78,60,65,71,67
6614,1/12/2016 13:59,79,57,62,73,71
6615,1/12/2016 14:59,78,60,55,60,79
6616,1/12/2016 15:59,81,61,47,74,55
6617,1/12/2016 16:58,79,65,57,74,65
6618,1/12/2016 17:58,80,71,55,69,65
6619,1/12/2016 18:59,79,76,54,76,68
6620,1/12/2016 19:59,83,74,62,74,74
6621,1/12/2016 20:58,80,80,63,76,71
6622,1/12/2016 21:59,74,76,76,70,64
6623,1/12/2016 22:59,72,88,82,93,49
6624,1/12/2016 23:59,73,88,100,76,44
6625,2/12/2016 0:59,72,83,100,87,48
6626,2/12/2016 1:57,69,76,91,75,43
6627,2/12/2016 2:58,69,74,77,91,42
6628,2/12/2016 3:59,66,74,71,65,47
6629,2/12/2016 4:56,66,69,71,65,52
6630,2/12/2016 5:59,71,67,77,77,52
6631,2/12/2016 6:59,69,70,76,61,55
6632,2/12/2016 7:59,71,67,68,71,62
6633,2/12/2016 8:56,72,63,63,71,76
6634,2/12/2016 9:59,71,64,63,60,64
6635,2/12/2016 10:58,73,61,59,67,67
6636,2/12/2016 11:59,72,56,59,66,66
6637,2/12/2016 12:59,78,62,65,69,65
6638,2/12/2016 13:59,82,61,62,64,81
6639,2/12/2016 14:58,84,64,59,75,72
6640,2/12/2016 15:58,81,61,50,58,76
6641,2/12/2016 16:59,78,73,53,64,87
6642,2/12/2016 17:59,78,73,55,66,77
6643,2/12/2016 18:59,82,77,52,80,75
6644,2/12/2016 19:59,83,87,56,74,74
6645,2/12/2016 20:58,80,88,63,97,63
6646,2/12/2016 21:59,75,85,64,83,49
6647,2/12/2016 22:59,72,93,75,90,38
6648,2/12/2016 23:58,71,85,81,74,44
6649,3/12/2016 0:53,73,83,83,84,37
6650,3/12/2016 1:59,70,75,82,86,37
6651,3/12/2016 2:58,69,76,71,67,43
6652,3/12/2016 3:53,70,78,70,70,47
6653,3/12/2016 4:54,73,79,67,60,53
6654,3/12/2016 5:59,70,73,65,72,67
6655,3/12/2016 6:59,76,72,70,84,61
6656,3/12/2016 7:59,76,73,72,68,67
6657,3/12/2016 8:55,79,70,61,69,69
6658,3/12/2016 9:59,78,64,61,61,74
6659,3/12/2016 10:56,76,64,61,65,74
6660,3/12/2016 11:58,80,60,62,66,74
6661,3/12/2016 12:59,83,62,68,72,75
6662,3/12/2016 13:59,83,62,65,64,72
6663,3/12/2016 14:59,86,70,62,65,60
6664,3/12/2016 15:59,82,65,65,70,69
6665,3/12/2016 16:59,86,79,57,74,64
6666,3/12/2016 17:58,92,83,56,72,71
6667,3/12/2016 18:58,89,81,53,67,75
6668,3/12/2016 19:58,94,92,61,98,64
6669,3/12/2016 20:59,96,95,65,66,56
6670,3/12/2016 21:56,87,100,75,91,50
6671,3/12/2016 22:57,83,95,69,89,45
6672,3/12/2016 23:59,84,96,85,87,44
6673,4/12/2016 0:59,81,97,90,64,34
6674,4/12/2016 1:57,78,89,80,80,34
6675,4/12/2016 2:50,78,84,73,65,38
6676,4/12/2016 3:58,78,83,65,58,38
6677,4/12/2016 4:55,74,77,68,71,46
6678,4/12/2016 5:54,80,81,73,50,59
6679,4/12/2016 6:57,81,81,68,61,63
6680,4/12/2016 7:59,81,80,64,60,100
6681,4/12/2016 8:58,78,76,55,67,66
6682,4/12/2016 9:59,77,67,56,51,66
6683,4/12/2016 10:57,79,66,54,67,64
6684,4/12/2016 11:59,82,64,57,56,63
6685,4/12/2016 12:59,86,62,55,76,66
6686,4/12/2016 13:59,90,69,49,76,64
6687,4/12/2016 14:59,84,68,46,52,61
6688,4/12/2016 15:59,82,63,43,61,46
6689,4/12/2016 16:57,82,68,41,65,67
6690,4/12/2016 17:59,86,76,35,59,60
6691,4/12/2016 18:59,80,82,38,63,59
6692,4/12/2016 19:59,80,83,37,63,66
6693,4/12/2016 20:58,78,84,43,86,63
6694,4/12/2016 21:59,82,89,48,68,61
6695,4/12/2016 22:59,73,88,52,91,46
6696,4/12/2016 23:59,71,92,48,74,35
6697,5/12/2016 0:59,72,89,50,76,33
6698,5/12/2016 1:59,71,87,49,56,28
6699,5/12/2016 2:58,66,84,48,62,36
6700,5/12/2016 3:58,67,78,48,71,36
6701,5/12/2016 4:59,64,78,47,73,35
6702,5/12/2016 5:59,69,73,44,70,42
6703,5/12/2016 6:57,67,65,41,59,39
6704,5/12/2016 7:59,65,63,39,68,45
6705,5/12/2016 8:59,68,62,41,67,42
6706,5/12/2016 9:57,72,62,41,56,51
6707,5/12/2016 10:57,78,59,41,55,48
6708,5/12/2016 11:59,77,55,45,57,58
6709,5/12/2016 12:59,78,53,49,69,54
6710,5/12/2016 13:59,80,57,42,66,52
6711,5/12/2016 14:59,78,57,42,61,64
6712,5/12/2016 15:57,76,57,39,52,61
6713,5/12/2016 16:59,74,57,30,62,73
6714,5/12/2016 17:58,73,65,35,73,68
6715,5/12/2016 18:59,72,72,39,56,57
6716,5/12/2016 19:58,73,71,39,67,72
6717,5/12/2016 20:59,76,74,44,83,53
6718,5/12/2016 21:59,80,80,43,78,51
6719,5/12/2016 22:57,71,83,47,67,32
6720,5/12/2016 23:58,67,79,48,71,34
6721,6/12/2016 0:59,65,75,44,68,38
6722,6/12/2016 1:55,66,77,50,67,42
6723,6/12/2016 2:58,64,70,46,78,34
6724,6/12/2016 3:59,68,69,50,69,31
6725,6/12/2016 4:58,70,71,44,64,37
6726,6/12/2016 5:59,67,65,46,67,36
6727,6/12/2016 6:56,66,63,43,59,42
6728,6/12/2016 7:59,68,60,47,60,47
6729,6/12/2016 8:59,67,59,46,70,48
6730,6/12/2016 9:59,69,54,48,61,63
6731,6/12/2016 10:59,72,60,43,71,61
6732,6/12/2016 11:59,71,57,48,82,55
6733,6/12/2016 12:58,75,58,48,69,61
6734,6/12/2016 13:59,78,56,50,76,65
6735,6/12/2016 14:59,82,63,53,73,73
6736,6/12/2016 15:59,79,70,50,66,63
6737,6/12/2016 16:56,77,66,59,52,68
6738,6/12/2016 17:59,78,72,60,72,81
6739,6/12/2016 18:58,76,77,50,62,76
6740,6/12/2016 19:59,80,79,53,86,65
6741,6/12/2016 20:59,80,84,65,79,65
6742,6/12/2016 21:59,79,96,68,79,49
6743,6/12/2016 22:59,75,93,72,61,47
6744,6/12/2016 23:58,72,97,82,78,44
6745,7/12/2016 0:58,75,84,78,100,44
6746,7/12/2016 1:59,72,82,76,81,36
6747,7/12/2016 2:58,70,78,73,90,32
6748,7/12/2016 3:58,71,77,66,70,32
6749,7/12/2016 4:59,73,75,67,64,38
6750,7/12/2016 5:58,72,77,69,69,56
6751,7/12/2016 6:57,81,75,71,59,54
6752,7/12/2016 7:58,75,72,67,81,56
6753,7/12/2016 8:58,75,65,65,57,63
6754,7/12/2016 9:59,75,66,59,76,62
6755,7/12/2016 10:59,76,62,59,69,58
6756,7/12/2016 11:59,84,61,66,88,65
6757,7/12/2016 12:58,86,67,69,60,72
6758,7/12/2016 13:58,89,66,69,76,67
6759,7/12/2016 14:59,100,64,59,96,78
6760,7/12/2016 15:59,95,64,59,87,68
6761,7/12/2016 16:58,99,73,61,74,88
6762,7/12/2016 17:58,100,81,63,72,92
6763,7/12/2016 18:59,98,81,59,100,90
6764,7/12/2016 19:59,99,89,64,75,78
6765,7/12/2016 20:58,98,93,62,77,93
6766,7/12/2016 21:59,92,95,73,72,73
6767,7/12/2016 22:59,84,93,79,94,69
6768,7/12/2016 23:58,81,99,77,61,60
6769,8/12/2016 0:59,79,90,87,72,41
6770,8/12/2016 1:59,76,97,96,62,55
6771,8/12/2016 2:58,75,89,93,54,52
6772,8/12/2016 3:58,74,88,78,69,35
6773,8/12/2016 4:59,72,86,80,48,49
6774,8/12/2016 5:59,73,84,82,51,61
6775,8/12/2016 6:59,73,83,81,59,62
6776,8/12/2016 7:58,74,80,81,60,67
6777,8/12/2016 8:58,73,71,78,56,73
6778,8/12/2016 9:59,75,70,71,54,68
6779,8/12/2016 10:59,81,66,67,60,71
6780,8/12/2016 11:59,73,65,67,49,89
6781,8/12/2016 12:59,77,71,75,62,90
6782,8/12/2016 13:59,80,63,77,56,84
6783,8/12/2016 14:59,85,70,76,62,92
6784,8/12/2016 15:59,83,70,68,58,85
6785,8/12/2016 16:59,80,72,61,58,93
6786,8/12/2016 17:59,88,76,63,70,84
6787,8/12/2016 18:58,82,84,58,45,99
6788,8/12/2016 19:59,79,89,70,68,95
6789,8/12/2016 20:59,81,89,61,67,84
6790,8/12/2016 21:59,79,94,70,74,82
6791,8/12/2016 22:59,74,96,82,65,79
6792,8/12/2016 23:56,78,99,83,68,64
6793,9/12/2016 0:57,76,97,92,79,46
6794,9/12/2016 1:58,73,91,97,65,48
6795,9/12/2016 2:54,76,93,86,65,50
6796,9/12/2016 3:59,73,83,83,59,48
6797,9/12/2016 4:50,75,83,88,59,41
6798,9/12/2016 5:52,73,79,75,56,64
6799,9/12/2016 6:56,74,79,88,60,64
6800,9/12/2016 7:59,77,82,84,50,67
6801,9/12/2016 8:58,80,80,76,61,76
6802,9/12/2016 9:58,84,80,71,54,88
6803,9/12/2016 10:59,82,78,72,64,69
6804,9/12/2016 11:59,84,71,63,50,74
6805,9/12/2016 12:59,87,72,67,50,97
6806,9/12/2016 13:59,87,71,71,62,84
6807,9/12/2016 14:59,96,71,68,43,80
6808,9/12/2016 15:59,93,75,60,70,79
6809,9/12/2016 16:59,91,74,60,59,84
6810,9/12/2016 17:59,89,79,58,64,92
6811,9/12/2016 18:59,87,79,57,46,89
6812,9/12/2016 19:59,83,93,61,68,84
6813,9/12/2016 20:59,88,90,58,71,90
6814,9/12/2016 21:56,84,98,62,66,69
6815,9/12/2016 22:59,83,100,73,67,64
6816,9/12/2016 23:56,81,99,80,86,60
6817,10/12/2016 0:59,79,97,89,56,59
6818,10/12/2016 1:59,77,95,93,80,48
6819,10/12/2016 2:59,78,89,84,59,40
6820,10/12/2016 3:59,79,87,78,66,43
6821,10/12/2016 4:59,81,81,77,59,47
6822,10/12/2016 5:59,79,85,78,56,57
6823,10/12/2016 6:59,78,80,73,54,64
6824,10/12/2016 7:59,85,84,76,56,72
6825,10/12/2016 8:56,80,77,71,50,84
6826,10/12/2016 9:57,80,74,65,63,82
6827,10/12/2016 10:59,79,72,66,51,69
6828,10/12/2016 11:59,79,65,65,54,72
6829,10/12/2016 12:58,87,63,70,58,80
6830,10/12/2016 13:59,92,68,72,70,71
6831,10/12/2016 14:58,93,70,68,53,78
6832,10/12/2016 15:58,93,75,65,63,81
6833,10/12/2016 16:59,88,66,60,56,82
6834,10/12/2016 17:59,85,76,62,60,75
6835,10/12/2016 18:59,86,77,56,45,78
6836,10/12/2016 19:59,84,79,61,53,87
6837,10/12/2016 20:59,82,87,86,54,82
6838,10/12/2016 21:57,81,86,74,67,61
6839,10/12/2016 22:59,77,94,71,69,56
6840,10/12/2016 23:59,75,91,77,67,44
6841,11/12/2016 0:59,77,94,85,65,47
6842,11/12/2016 1:56,72,93,88,72,43
6843,11/12/2016 2:53,74,92,83,53,45
6844,11/12/2016 3:58,72,88,74,53,48
6845,11/12/2016 4:57,70,89,72,52,42
6846,11/12/2016 5:50,72,80,69,51,58
6847,11/12/2016 6:55,75,80,66,50,69
6848,11/12/2016 7:59,77,83,70,57,69
6849,11/12/2016 8:58,77,80,63,46,70
6850,11/12/2016 9:56,76,73,58,60,69
6851,11/12/2016 10:59,76,68,57,41,77
6852,11/12/2016 11:56,74,67,53,42,68
6853,11/12/2016 12:59,82,64,55,52,61
6854,11/12/2016 13:59,74,56,51,45,65
6855,11/12/2016 14:59,79,66,71,41,75
6856,11/12/2016 15:59,82,64,100,38,73
6857,11/12/2016 16:58,80,64,65,64,80
6858,11/12/2016 17:58,79,74,41,55,65
6859,11/12/2016 18:58,76,81,44,45,64
6860,11/12/2016 19:58,85,80,41,49,88
6861,11/12/2016 20:59,79,81,46,56,73
6862,11/12/2016 21:59,77,89,48,57,70
